order_id,customer_id,product_id,order_date,quantity,amount
4953,279,39,15-03-2024,1,5000
4954,242,23,15-03-2024,-1,
4955,192,43,,0,-100
4956,186,55,10-02-2024,3,-100
4957,261,2,01-01-2024,4,
4958,210,66,invalid,-2,-100
4959,145,38,15-03-2024,3,1000
4960,92,29,01-01-2024,-1,2000
4961,118,67,invalid,1,1000
4962,84,71,invalid,-2,1000
4963,2,36,15-03-2024,1,1000
4964,65,29,10-02-2024,0,
4965,133,37,10-02-2024,4,5000
4966,194,100,01-01-2024,0,
4967,99,87,01-01-2024,4,
4968,220,45,,2,1000
4969,84,16,10-02-2024,2,5000
4970,279,31,01-01-2024,2,
4971,126,34,,1,5000
4972,38,50,invalid,2,1000
4973,103,65,01-01-2024,-1,
4974,202,82,,3,5000
4975,140,62,10-02-2024,3,-100
4976,165,43,invalid,1,
4977,140,56,01-01-2024,1,
4978,128,15,10-02-2024,2,
4979,279,48,invalid,4,5000
4980,28,49,15-03-2024,3,2000
4981,84,81,10-02-2024,3,
4982,277,44,15-03-2024,2,-100
4983,14,10,01-01-2024,1,-100
4984,189,20,,0,1000
4985,33,70,01-01-2024,4,2000
4986,197,8,10-02-2024,0,2000
4987,118,45,15-03-2024,2,5000
4988,14,34,15-03-2024,0,1000
4989,86,96,invalid,-1,5000
4990,207,51,01-01-2024,-1,1000
4991,220,4,01-01-2024,-1,2000
4992,94,39,10-02-2024,1,5000
4993,179,84,15-03-2024,1,1000
4994,179,24,10-02-2024,1,2000
4995,38,88,10-02-2024,1,2000
4996,92,55,15-03-2024,1,
4997,120,26,10-02-2024,2,5000
4998,95,25,15-03-2024,0,
4999,246,36,10-02-2024,2,2000
5000,58,71,,0,5000
